Date,CloudProvider,Service,Region,Resource,UsageType,UsageQuantity,UnitCost,TotalCost,IsAnomaly
2025-10-25,AWS,S3,eu-west-1,prod-analytics-data-dump,StandardStorage-GB,883.48,0.023,20.32,0
2025-10-25,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.42,0.35,7.8454,0
2025-10-25,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,20.0,0.192,3.8391,0
2025-10-25,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,1203.75,0.02,24.075,0
2025-10-25,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,1492.32,0.02,29.8464,0
2025-10-25,AWS,Lambda,ap-southeast-1,image-resizer-worker,RequestCount,105652.7,2e-07,0.0211,0
2025-10-25,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,20.0,0.192,3.8397,0
2025-10-25,AWS,EC2,ap-southeast-1,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,19.71,0.1664,3.2789,0
2025-10-25,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.6,0.35,8.2588,0
2025-10-25,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,22.09,0.194,4.2847,0
2025-10-25,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,966.79,0.02,19.3357,0
2025-10-25,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,19.86,0.192,3.8133,0
2025-10-26,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,19.84,0.35,6.9456,0
2025-10-26,AWS,S3,ap-southeast-1,prod-analytics-data-dump,StandardStorage-GB,588.48,0.023,13.5351,0
2025-10-26,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,22.31,0.194,4.3282,0
2025-10-26,AWS,Lambda,us-east-1,event-processor,RequestCount,556017.85,2e-07,0.1112,0
2025-10-26,AWS,EBS,ap-southeast-1,vol-0123456789abcdef0,VolumeUsage.gp3,238.36,0.08,19.0685,0
2025-10-26,AWS,RDS,us-east-1,analytics-read-replica,InstanceUsage:db.m5.large,22.02,0.38,8.3686,0
2025-10-26,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,21.42,0.194,4.155,0
2025-10-26,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,21.6,0.38,8.2063,0
2025-10-26,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,21.67,0.194,4.2049,0
2025-10-26,AWS,EC2,us-west-2,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,21.5,0.1664,3.5776,0
2025-10-26,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,21.27,0.192,4.0847,0
2025-10-26,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.99,0.35,8.0467,0
2025-10-26,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,19.39,0.192,3.7227,0
2025-10-26,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,22.58,0.192,4.3356,0
2025-10-27,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,22.15,0.192,4.2529,0
2025-10-27,AWS,EC2,eu-west-1,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,24.76,0.1664,4.1201,0
2025-10-27,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1275.43,0.02,25.5085,0
2025-10-27,AWS,Lambda,us-east-1,image-resizer-worker,RequestCount,512114.77,2e-07,0.1024,0
2025-10-27,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,22.87,0.194,4.4367,0
2025-10-27,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,19.64,0.35,6.8726,0
2025-10-27,AWS,EC2,us-west-2,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,22.55,0.1664,3.7519,0
2025-10-27,AWS,EC2,us-west-2,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,19.19,0.1664,3.1932,0
2025-10-27,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,21.81,0.192,4.1873,0
2025-10-27,AWS,RDS,us-east-1,analytics-read-replica,InstanceUsage:db.m5.large,22.96,0.38,8.7266,0
2025-10-27,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.78,0.35,7.6227,0
2025-10-27,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,459.35,0.02,9.1869,0
2025-10-27,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,522.72,0.02,10.4544,0
2025-10-27,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.81,0.35,8.3341,0
2025-10-27,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,22.04,0.192,4.2308,0
2025-10-27,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,924.31,0.02,18.4862,0
2025-10-28,AWS,RDS,ap-southeast-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,22.83,0.38,8.6738,0
2025-10-28,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,996.98,0.02,19.9396,0
2025-10-28,AWS,S3,eu-west-1,user-media-storage-bucket,StandardStorage-GB,1073.13,0.023,24.6819,0
2025-10-28,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,20.3,0.35,7.1047,0
2025-10-28,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,18.71,0.192,3.593,0
2025-10-28,AWS,RDS,us-east-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,23.5,0.38,8.9281,0
2025-10-28,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,18.78,0.194,3.6437,0
2025-10-28,AWS,EBS,us-west-2,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,423.59,0.08,33.8875,0
2025-10-28,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,1285.66,0.02,25.7133,0
2025-10-28,AWS,EBS,ap-southeast-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,463.3,0.08,37.0639,0
2025-10-28,AWS,S3,us-west-2,app-logs-archive,StandardStorage-GB,650.65,0.023,14.965,0
2025-10-28,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.64,0.35,7.9253,0
2025-10-28,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,23.08,0.194,4.4772,0
2025-10-28,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,1383.05,0.02,27.661,0
2025-10-29,AWS,RDS,us-east-1,analytics-read-replica,InstanceUsage:db.m5.large,20.76,0.38,7.8886,0
2025-10-29,AWS,EC2,us-west-2,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,23.95,0.1664,3.9858,0
2025-10-29,AWS,S3,eu-west-1,prod-analytics-data-dump,StandardStorage-GB,1016.6,0.023,23.3818,0
2025-10-29,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,922.03,0.02,18.4406,0
2025-10-29,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1205.42,0.02,24.1084,0
2025-10-29,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,20.23,0.194,3.9243,0
2025-10-29,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,19.46,0.194,3.7758,0
2025-10-29,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1235.88,0.02,24.7176,0
2025-10-29,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,20.78,0.192,3.9906,0
2025-10-29,AWS,S3,ap-southeast-1,user-media-storage-bucket,StandardStorage-GB,972.26,0.023,22.362,0
2025-10-29,AWS,EC2,ap-southeast-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,22.69,0.1664,3.7755,0
2025-10-29,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,20.35,0.192,3.9081,0
2025-10-29,AWS,EC2,eu-west-1,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,23.13,0.1664,3.8483,0
2025-10-29,AWS,Lambda,ap-southeast-1,event-processor,RequestCount,502989.44,2e-07,0.1006,0
2025-10-29,AWS,S3,us-east-1,app-logs-archive,StandardStorage-GB,987.93,0.023,22.7224,0
2025-10-30,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,604.75,0.02,12.0951,0
2025-10-30,AWS,RDS,eu-west-1,analytics-read-replica,InstanceUsage:db.m5.large,21.91,0.38,8.3245,0
2025-10-30,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,21.28,0.194,4.1288,0
2025-10-30,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,21.5,0.194,4.1702,0
2025-10-30,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,167.06,0.08,13.3649,0
2025-10-30,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,24.43,0.35,8.5497,0
2025-10-30,AWS,EBS,eu-west-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,303.2,0.08,24.2563,0
2025-10-30,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,23.27,0.194,4.515,0
2025-10-30,AWS,EC2,eu-west-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,19.16,0.1664,3.188,0
2025-10-30,AWS,Lambda,eu-west-1,event-processor,RequestCount,707608.38,2e-07,0.1415,0
2025-10-30,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,298.71,0.08,23.8969,0
2025-10-30,AWS,EC2,ap-southeast-1,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,18.67,0.1664,3.1068,0
2025-10-30,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,21.55,0.194,4.1811,0
2025-10-30,AWS,S3,ap-southeast-1,app-logs-archive,StandardStorage-GB,1079.46,0.023,24.8276,0
2025-10-31,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,21.43,0.194,4.1581,0
2025-10-31,AWS,S3,ap-southeast-1,app-logs-archive,StandardStorage-GB,331.55,0.023,7.6257,0
2025-10-31,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,21.39,0.194,4.1491,0
2025-10-31,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,1179.6,0.02,23.592,0
2025-10-31,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,1405.91,0.02,28.1182,0
2025-10-31,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,1180.03,0.02,23.6006,0
2025-10-31,AWS,S3,us-east-1,user-media-storage-bucket,StandardStorage-GB,940.16,0.023,21.6237,0
2025-10-31,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,754.19,0.02,15.0838,0
2025-10-31,AWS,RDS,us-east-1,analytics-read-replica,InstanceUsage:db.m5.large,21.25,0.38,8.0754,0
2025-10-31,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.79,0.35,7.6256,0
2025-10-31,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,19.79,0.35,6.9251,0
2025-10-31,AWS,EC2,eu-west-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,23.3,0.1664,3.8775,0
2025-10-31,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,19.75,0.192,3.7917,0
2025-10-31,AWS,Lambda,us-west-2,event-processor,RequestCount,784534.55,2e-07,0.1569,0
2025-10-31,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,23.01,0.194,4.4644,0
2025-10-31,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,906.49,0.02,18.1299,0
2025-11-01,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,22.63,0.194,4.3903,0
2025-11-01,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,22.09,0.192,4.2403,0
2025-11-01,AWS,EC2,eu-west-1,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,22.46,0.1664,3.7372,0
2025-11-01,AWS,EC2,us-west-2,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,18.05,0.1664,3.0041,0
2025-11-01,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,21.84,0.194,4.2379,0
2025-11-01,AWS,EBS,ap-southeast-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,252.95,0.08,20.2363,0
2025-11-01,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1068.08,0.02,21.3616,0
2025-11-01,AWS,S3,us-east-1,app-logs-archive,StandardStorage-GB,940.62,0.023,21.6344,0
2025-11-01,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,694.74,0.02,13.8949,0
2025-11-01,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,17.66,0.194,3.4259,0
2025-11-01,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,24.0,0.35,8.3995,0
2025-11-01,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,18.93,0.194,3.6729,0
2025-11-01,AWS,Lambda,us-west-2,image-resizer-worker,RequestCount,160255.97,2e-07,0.0321,0
2025-11-01,AWS,EBS,us-west-2,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,264.12,0.08,21.1293,0
2025-11-01,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,18.54,0.194,3.597,0
2025-11-01,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,19.47,0.192,3.7391,0
2025-11-02,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,21.77,0.194,4.2236,0
2025-11-02,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.54,0.35,7.8878,0
2025-11-02,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1108.17,0.02,22.1633,0
2025-11-02,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1275.01,0.02,25.5001,0
2025-11-02,AWS,RDS,eu-west-1,analytics-read-replica,InstanceUsage:db.m5.large,22.18,0.38,8.4281,0
2025-11-02,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,21.6,0.194,4.1897,0
2025-11-02,AWS,EBS,ap-southeast-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,116.42,0.08,9.3138,0
2025-11-02,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.37,0.35,7.8299,0
2025-11-02,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,23.32,0.192,4.4767,0
2025-11-02,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.2,0.35,7.4193,0
2025-11-02,AWS,EBS,us-east-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,393.71,0.08,31.497,0
2025-11-02,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1178.47,0.02,23.5694,0
2025-11-02,AWS,RDS,ap-southeast-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,21.23,0.38,8.066,0
2025-11-02,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1276.66,0.02,25.5333,0
2025-11-02,AWS,EC2,us-east-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,20.92,0.1664,3.4809,0
2025-11-03,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,20.81,0.194,4.0376,0
2025-11-03,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,18.21,0.194,3.5327,0
2025-11-03,AWS,S3,eu-west-1,user-media-storage-bucket,StandardStorage-GB,800.3,0.023,18.4069,0
2025-11-03,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.91,0.35,7.6669,0
2025-11-03,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,22.41,0.194,4.3482,0
2025-11-03,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,24.03,0.194,4.6621,0
2025-11-03,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,21.2,0.194,4.1135,0
2025-11-03,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,20.3,0.35,7.1049,0
2025-11-03,AWS,Lambda,us-west-2,auth-token-verifier,RequestCount,337522.35,2e-07,0.0675,0
2025-11-03,AWS,RDS,us-east-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,23.52,0.38,8.9365,0
2025-11-03,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,20.45,0.38,7.7701,0
2025-11-03,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,669.78,0.02,13.3956,0
2025-11-03,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,18.39,0.192,3.5304,0
2025-11-03,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,22.67,0.192,4.3525,0
2025-11-03,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,23.68,0.194,4.5948,0
2025-11-03,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.15,0.35,7.7535,0
2025-11-04,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,19.15,0.192,3.6763,0
2025-11-04,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,22.92,0.192,4.3998,0
2025-11-04,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,22.56,0.192,4.3321,0
2025-11-04,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,23.56,0.194,4.5712,0
2025-11-04,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,20.22,0.192,3.8829,0
2025-11-04,AWS,EBS,us-east-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,439.69,0.08,35.1754,0
2025-11-04,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,1257.74,0.02,25.1548,0
2025-11-04,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1188.9,0.02,23.778,0
2025-11-04,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,580.17,0.02,11.6035,0
2025-11-04,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.55,0.35,7.5414,0
2025-11-04,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,19.12,0.194,3.7095,0
2025-11-04,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.92,0.35,7.6736,0
2025-11-04,AWS,EC2,ap-southeast-1,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,18.32,0.1664,3.0484,0
2025-11-04,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,20.93,0.35,7.326,0
2025-11-04,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,453.63,0.02,9.0726,0
2025-11-05,AWS,Lambda,ap-southeast-1,event-processor,RequestCount,666279.2,2e-07,0.1333,0
2025-11-05,AWS,Lambda,ap-southeast-1,event-processor,RequestCount,519214.24,2e-07,0.1038,0
2025-11-05,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.03,0.35,8.0603,0
2025-11-05,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,17.54,0.194,3.4023,0
2025-11-05,AWS,EBS,ap-southeast-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,420.92,0.08,33.6733,0
2025-11-05,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1125.9,0.02,22.5181,0
2025-11-05,AWS,Lambda,ap-southeast-1,event-processor,RequestCount,318906.87,2e-07,0.0638,0
2025-11-05,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.47,0.35,7.8657,0
2025-11-05,AWS,RDS,us-east-1,analytics-read-replica,InstanceUsage:db.m5.large,24.7,0.38,9.3876,0
2025-11-05,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,1471.94,0.02,29.4387,0
2025-11-05,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,626.4,0.02,12.5279,0
2025-11-05,AWS,S3,us-east-1,prod-analytics-data-dump,StandardStorage-GB,890.58,0.023,20.4834,0
2025-11-05,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.59,0.35,7.5564,0
2025-11-05,AWS,RDS,ap-southeast-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,22.81,0.38,8.666,0
2025-11-05,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,460.75,0.08,36.8604,0
2025-11-06,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.47,0.35,7.5154,0
2025-11-06,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,24.02,0.194,4.66,0
2025-11-06,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,685.66,0.02,13.7132,0
2025-11-06,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,18.51,0.194,3.591,0
2025-11-06,AWS,Lambda,us-west-2,event-processor,RequestCount,142809.45,2e-07,0.0286,0
2025-11-06,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,22.5,0.192,4.3205,0
2025-11-06,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,19.23,0.192,3.6915,0
2025-11-06,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,20.84,0.192,4.0006,0
2025-11-06,AWS,Lambda,us-east-1,event-processor,RequestCount,559785.42,2e-07,0.112,0
2025-11-06,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.33,0.35,7.8166,0
2025-11-06,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,1396.69,0.02,27.9337,0
2025-11-06,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,19.2,0.35,6.7199,0
2025-11-06,AWS,Lambda,us-east-1,event-processor,RequestCount,459071.18,2e-07,0.0918,0
2025-11-06,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,1500.08,0.02,30.0016,0
2025-11-07,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,19.46,0.194,3.7744,0
2025-11-07,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,20.79,0.194,4.0341,0
2025-11-07,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,24.03,0.194,4.6613,0
2025-11-07,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,645.54,0.02,12.9108,0
2025-11-07,AWS,EC2,us-east-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,17.85,0.1664,2.9708,0
2025-11-07,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,214.28,0.08,17.1426,0
2025-11-07,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.14,0.35,8.1002,0
2025-11-07,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,20.22,0.35,7.0782,0
2025-11-07,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,19.92,0.192,3.8239,0
2025-11-07,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,20.11,0.194,3.9014,0
2025-11-07,AWS,EC2,us-west-2,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,19.98,0.1664,3.3255,0
2025-11-07,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,17.9,0.192,3.4364,0
2025-11-07,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,22.03,0.194,4.2733,0
2025-11-07,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,23.58,0.194,4.5741,0
2025-11-08,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,18.84,0.194,3.6546,0
2025-11-08,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,971.17,0.02,19.4235,0
2025-11-08,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,24.19,0.192,4.645,0
2025-11-08,AWS,EC2,eu-west-1,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,18.41,0.1664,3.0627,0
2025-11-08,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,19.61,0.192,3.7643,0
2025-11-08,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,20.67,0.194,4.0099,0
2025-11-08,AWS,Lambda,eu-west-1,auth-token-verifier,RequestCount,613912.64,2e-07,0.1228,0
2025-11-08,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,483.64,0.02,9.6727,0
2025-11-08,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,19.59,0.192,3.7607,0
2025-11-08,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,20.96,0.192,4.025,0
2025-11-08,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,1417.02,0.02,28.3404,0
2025-11-08,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,674.17,0.02,13.4833,0
2025-11-08,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.15,0.35,8.1031,0
2025-11-08,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,571.65,0.02,11.433,0
2025-11-09,AWS,S3,us-east-1,app-logs-archive,StandardStorage-GB,920.88,0.023,21.1803,0
2025-11-09,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.53,0.35,7.8869,0
2025-11-09,AWS,RDS,us-west-2,analytics-read-replica,InstanceUsage:db.m5.large,20.4,0.38,7.7524,0
2025-11-09,AWS,RDS,us-west-2,prod-db-cluster-primary,InstanceUsage:db.m5.large,22.0,0.38,8.3608,0
2025-11-09,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1484.63,0.02,29.6927,0
2025-11-09,AWS,EC2,ap-southeast-1,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,17.83,0.1664,2.9675,0
2025-11-09,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,22.01,0.192,4.2253,0
2025-11-09,AWS,Lambda,us-west-2,event-processor,RequestCount,123349.25,2e-07,0.0247,0
2025-11-09,AWS,EC2,us-west-2,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,21.86,0.1664,3.637,0
2025-11-09,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.35,0.35,7.8214,0
2025-11-09,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,19.84,0.192,3.8095,0
2025-11-09,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,1392.47,0.02,27.8494,0
2025-11-09,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,18.45,0.194,3.5802,0
